21 50
0 4.053412 9.623255 97.8996891432031
1 5.912689 6.591627 106.4175583816245
2 3.771997 6.254236 245.1818788553474
3 2.231638 2.627877 319.6216395107
4 0.825739 0.239012 281.12867119530875
5 6.687527 5.932879 84.65808606161445
6 4.395695 1.979737 176.08717454200558
7 0.017401 1.510687 180.48045209483422
8 2.098090 9.897531 92.47586086861395
9 4.838681 3.112654 184.32753843421742
10 9.492136 0.561199 105.96666773723358
11 9.163220 1.931592 205.54205669031583
12 0.528839 7.132064 258.9891907877967
13 7.541070 6.507674 269.7582728243667
14 1.659670 4.794013 62.06261710206691
15 6.295037 5.713082 321.44936712316434
16 2.304709 8.189266 79.86602133158975
17 8.461963 4.536347 215.48560673384338
18 0.817142 9.287703 82.03642186520597
19 4.775360 7.504669 357.8634991494657
20 5.220582 9.171054 169.9149311420032
1 9.484406 5.237983 10.351817927925088 44.0
2 0.681741 1.582496 10.21633466449449 75.0
3 5.135514 5.520422 14.151489525462484 62.0
4 4.695150 4.627650 13.179122164798917 80.0
5 6.081621 3.858370 6.417359076565549 84.0
6 6.559242 6.610460 14.914563116044903 58.0
7 0.990434 4.100312 5.272136115302968 93.0
8 3.118134 2.650105 8.483894793960644 72.0
9 8.894325 9.413171 9.615727333136325 94.0
10 8.363187 3.311593 11.124683834226843 59.0
11 1.620898 0.667897 10.80052802512169 66.0
12 1.500859 0.082861 11.252582010150366 101.0
13 5.204244 2.318001 9.463467104946393 60.0
14 9.370564 9.979604 8.013482413648553 113.0
15 9.822670 4.591145 6.947462025296794 54.0
16 9.150658 9.307076 11.573442244532206 90.0
17 9.829128 9.832399 12.058363679720994 147.0
18 0.889572 4.964642 10.879526994496839 124.0
19 5.352821 5.584723 8.74510480169343 38.0
20 9.592292 1.434442 13.872955811217857 94.0
21 9.443093 6.151534 8.57956297698152 99.0
22 8.044901 0.433527 11.059922049488492 100.0
23 0.251845 1.163035 14.096961864140408 114.0
24 3.083632 9.146170 9.59716354354445 72.0
25 0.576206 1.446819 14.023762294555887 74.0
26 2.457763 2.197104 12.912531603001579 69.0
27 2.114716 3.958622 7.876199825241875 94.0
28 2.279965 7.318960 11.296258600345432 63.0
29 6.276623 1.650528 5.3362329967588105 91.0
30 7.298564 6.099293 11.038371561993221 51.0
31 6.241673 6.449221 6.82261575401405 24.0
32 5.406369 6.070802 12.211279003529958 33.0
33 6.281620 6.295941 10.90944252219295 15.0
34 1.035444 1.634441 14.563583961178727 104.0
35 1.880663 0.627736 6.668281448195275 93.0
36 3.068882 1.323756 7.07501718947269 93.0
37 6.779269 1.113784 6.7948217988767015 58.0
38 1.757283 7.031114 6.907764583918072 107.0
39 2.276819 4.840915 5.226264227217175 75.0
40 6.177284 2.853024 13.010337102274809 84.0
41 6.287735 8.635047 10.193310292125787 23.0
42 5.050128 8.402451 10.617506014614923 79.0
43 2.593669 7.330093 7.249517498523101 74.0
44 5.721410 8.870292 9.02756192005247 29.0
45 8.980621 3.019974 10.022318958534406 63.0
46 4.969585 5.222294 6.95005906897851 75.0
47 9.469195 0.375953 12.26739760896399 53.0
48 1.293096 5.750816 10.827624208345725 36.0
49 6.671894 2.328540 13.057030283045357 82.0
50 7.385256 8.552558 10.813175304170887 66.0
