21 25
0 0.278384 6.163043 30.654262398180727
1 5.802772 4.114268 109.88934853860712
2 5.311819 0.034640 31.89911093101768
3 9.763453 0.447845 30.312248831214717
4 3.499915 0.313367 132.65575572162362
5 5.608661 2.294704 113.63754699838306
6 7.678568 1.085547 158.07784522125831
7 1.893075 7.539568 48.05216159282054
8 1.789722 8.206440 124.03543849240923
9 7.357383 6.402387 21.909745275401985
10 8.169275 5.424584 49.995687328486596
11 9.840939 0.110305 110.63510754261951
12 2.391992 3.686240 124.23867994170163
13 0.838701 7.353167 44.26195997473359
14 3.517971 6.642602 48.92193903713548
15 4.164689 3.796355 99.33566627463166
16 2.805645 9.967462 135.73926909677277
17 7.910623 8.117465 161.81537142853395
18 0.002102 7.674076 148.3430101797207
19 8.565310 3.502016 93.04409489861784
20 7.987443 4.173971 107.06141622159578
1 5.796720 5.666010 7.100348510232692 89.0
2 5.259518 7.689795 8.821501461802853 54.0
3 3.205578 7.049240 13.862846651606084 136.0
4 5.896235 0.562961 8.657753296362513 81.0
5 3.451628 4.065510 7.558754729024848 112.0
6 5.987546 3.292566 13.823082135936316 78.0
7 4.175815 8.379537 7.433508632053386 136.0
8 6.978806 5.014516 14.549039036665516 42.0
9 5.732704 0.496777 6.75973920019471 27.0
10 1.657118 9.897394 13.380711172176204 61.0
11 4.293132 4.462763 8.483163386046792 86.0
12 9.864855 2.203755 12.55432123925531 96.0
13 2.580228 9.866957 13.365838182382195 34.0
14 9.877831 1.145538 5.328903113999537 95.0
15 3.368973 7.865274 5.2580843999803974 29.0
16 5.319509 9.165694 13.07563796752602 94.0
17 3.531284 0.579027 5.274841683379039 31.0
18 6.855489 6.736862 10.888006881920365 90.0
19 7.628267 2.751723 8.857645070911879 99.0
20 7.299823 1.079895 9.428212244310872 30.0
21 6.817234 3.287369 12.997244738794516 80.0
22 4.372461 0.993049 6.757798135514195 61.0
23 1.666906 1.351267 7.547392070262543 77.0
24 6.007564 7.399610 12.712668101039561 70.0
25 1.848045 7.664682 14.845520098566812 60.0
