21 50
0 5.643950 5.636224 314.1776057162251
1 7.997973 3.294202 37.15022975760072
2 6.344097 3.672163 89.34498192553798
3 5.929452 5.605586 105.00657881417209
4 6.071182 9.036336 248.64379244412518
5 0.978065 7.018029 338.46074392295117
6 2.709687 3.213204 264.85154630326036
7 1.788402 2.452783 141.27103708434174
8 0.837160 6.661048 169.4236680140693
9 3.244917 4.508298 116.76720021643068
10 9.475883 9.286688 254.14025498110834
11 9.252008 7.160316 174.372988366184
12 1.739516 0.684724 155.05770108081347
13 7.465052 6.151163 233.99230274842128
14 9.727722 6.724683 358.7746477669927
15 6.385122 5.371672 136.3764627366321
16 2.360907 4.383095 295.06368859653895
17 8.665874 8.705004 98.12169135729945
18 8.055257 4.595326 114.40273197604685
19 4.310590 4.126439 238.12880891317076
20 3.631662 5.288656 261.76801424710015
1 1.144468 6.341348 13.495925954771877 87.0
2 8.501860 2.932870 9.660309527061845 83.0
3 8.794131 9.339021 5.1291763341518335 60.0
4 9.593918 2.039048 8.431720163267272 60.0
5 3.847318 9.069801 9.016589861486821 48.0
6 1.325736 3.099326 12.032988365618248 126.0
7 6.230116 3.065252 5.291868710041654 19.0
8 3.784050 3.695168 11.831113004857801 31.0
9 9.216415 3.511772 14.471607632234058 89.0
10 0.419851 5.601537 9.758431297068668 67.0
11 8.883444 2.780758 10.138857658856917 36.0
12 9.984631 7.549318 9.127856172651363 85.0
13 1.485762 8.039889 13.85078722357592 81.0
14 2.144643 5.796353 5.252178854026836 103.0
15 2.166328 5.776305 5.83956004210734 105.0
16 1.085008 3.310796 9.58948221056885 83.0
17 2.117653 9.586869 10.373699025380134 69.0
18 6.243666 0.911784 12.435832623704592 115.0
19 8.925889 5.837584 7.67330429509725 67.0
20 2.950832 2.773207 13.655910933461659 17.0
21 4.907384 4.276568 10.891049341436805 42.0
22 5.872534 1.137501 8.477677360409288 94.0
23 7.341820 9.656584 5.790030088778706 85.0
24 4.832669 6.558235 9.48857875029891 85.0
25 3.168356 5.252520 8.958877039876487 71.0
26 2.159771 2.051799 12.478780564352132 52.0
27 8.033278 2.144402 10.743252703767933 95.0
28 9.601117 9.519041 6.5656110256609255 32.0
29 0.184291 1.745760 9.643531323535115 85.0
30 5.315394 2.350619 14.99130435383194 92.0
31 7.522065 6.400402 10.366177196645133 14.0
32 5.661414 9.639718 10.747766816474176 42.0
33 5.987271 1.905080 5.738086778925724 75.0
34 0.551502 4.913160 10.558672752427887 50.0
35 7.742664 3.502335 12.890595887307077 53.0
36 7.686367 2.650048 11.094214862355724 25.0
37 7.778903 3.558901 5.167832773042704 78.0
38 3.787549 5.120723 14.720511734415373 30.0
39 3.215485 8.620218 14.26984708347346 93.0
40 1.678958 6.383841 10.496501227099541 75.0
41 3.872738 3.838729 6.677464536622165 97.0
42 8.435640 1.906016 12.45688028176944 44.0
43 5.983131 8.036757 6.631275894992936 104.0
44 1.425057 6.167422 10.263707778024127 114.0
45 9.782517 6.740450 8.09358400495725 124.0
46 8.518041 7.304582 6.350317506575291 41.0
47 3.140853 4.179456 9.068834631275429 68.0
48 6.944300 9.128123 13.073689719643822 75.0
49 6.084536 7.495803 13.153174083182869 92.0
50 4.041283 3.827200 6.444579878491297 94.0
