21 75
0 1.303093 2.021086 409.8470061296921
1 2.808899 6.876268 310.8695291214151
2 3.324694 5.876976 60.441444042205305
3 1.723729 2.215417 274.42676489470387
4 0.537562 2.995036 371.22955580474206
5 8.414815 7.219693 183.26587236238936
6 5.260101 6.738793 191.17938251298148
7 6.226879 3.828670 115.72024623642154
8 7.984953 1.260837 382.25477124239563
9 2.772800 8.605732 302.6605477517062
10 0.175192 1.794305 284.9258751352961
11 9.661106 9.480324 233.469382404279
12 3.042282 5.271648 346.24962611007487
13 0.340590 5.801259 506.1065743763598
14 2.423514 8.477879 64.7770688974272
15 6.546708 3.726607 141.54005499412176
16 0.498965 9.355607 298.4810979084069
17 0.602874 3.823659 223.80024236174785
18 5.232583 2.326604 136.63282627963068
19 6.039076 5.770146 365.7979104674831
20 5.321640 4.453891 428.31386694006176
1 2.989839 0.581741 7.900686788348769 102.0
2 1.192684 9.216718 8.138455210340071 131.0
3 4.410411 9.177637 12.944678440281649 58.0
4 0.477555 7.183210 11.292580420128811 97.0
5 7.783369 0.652747 5.205941822785249 31.0
6 8.977516 7.444475 6.7196300167966685 86.0
7 0.133071 2.019798 9.106985454244375 61.0
8 2.716123 0.473660 8.714899716623634 126.0
9 7.821057 5.139637 12.130596921258158 51.0
10 8.951539 4.367765 12.600055945572551 46.0
11 8.866244 9.450504 7.874677837121177 139.0
12 3.723372 9.469118 11.95971815376841 51.0
13 3.274163 8.955956 12.395087019291815 105.0
14 1.795722 9.313239 6.116874651493413 49.0
15 4.726101 7.117362 12.208229652741878 85.0
16 3.767130 7.715940 6.760700729731685 77.0
17 7.699103 4.959814 11.88607555288242 73.0
18 6.932658 2.109514 7.062352508246457 60.0
19 4.137451 7.410213 14.535551629898622 55.0
20 9.292724 1.920820 12.104842216228342 65.0
21 8.062959 8.270240 8.62056866486382 108.0
22 9.365295 8.196030 6.025707323832409 50.0
23 0.290038 2.081418 11.309375055034709 143.0
24 8.669690 8.111095 9.104273515690036 117.0
25 7.221055 7.621229 5.356533814946701 63.0
26 2.478860 6.087298 9.577835469088438 55.0
27 7.071733 6.202232 9.398939955677985 89.0
28 5.556416 0.345896 7.942842182153149 101.0
29 5.158187 7.352139 14.216109288203612 35.0
30 9.659135 9.884288 10.6228711901326 121.0
31 4.469501 3.426266 8.859181122809709 50.0
32 7.600228 2.168603 13.793739410842903 107.0
33 8.386080 4.532886 12.743347505529949 47.0
34 4.278117 2.523531 14.955997000042489 127.0
35 1.943099 3.570841 7.991377635759599 75.0
36 4.444351 0.006059 13.86374536810187 99.0
37 1.841081 3.809645 9.682372178520868 110.0
38 8.202089 2.131119 8.228453753251475 68.0
39 5.891063 6.871779 14.88377593030363 46.0
40 0.242214 3.112117 5.115107711209488 99.0
41 4.493008 2.721073 14.491828154562734 73.0
42 9.199416 1.564741 10.515101989800128 91.0
43 8.923305 4.755832 6.015361535382624 124.0
44 1.910638 4.081492 8.746272057577155 45.0
45 2.107970 1.569773 10.824291039510765 70.0
46 3.965780 6.577471 6.533262000614962 37.0
47 4.996039 1.566009 10.704182322577639 81.0
48 8.746075 3.382119 13.418344589910749 106.0
49 6.098895 3.024192 9.31806216737577 49.0
50 5.905650 8.041994 7.481779728367162 42.0
51 6.595033 0.350000 10.20574087516848 40.0
52 8.048053 8.436114 9.95905724694174 115.0
53 4.159645 6.250142 6.099352870743736 71.0
54 0.567233 0.050708 10.368145857858742 43.0
55 3.121920 0.809446 9.605027973960638 132.0
56 3.162825 7.614929 6.031586586890599 76.0
57 3.530519 2.362241 6.342258009626404 78.0
58 9.179670 2.453824 8.462306700216615 110.0
59 7.118073 1.090308 14.445856330312242 79.0
60 6.535316 9.226043 10.040811897947853 71.0
61 2.660080 0.501096 8.79480363908977 140.0
62 5.803514 7.656119 10.787498918790819 80.0
63 2.067105 4.549589 13.106372218546104 50.0
64 1.038238 8.166000 9.343888150796678 60.0
65 7.573780 6.943888 14.749229736199837 97.0
66 6.207994 4.168813 5.045742586537894 24.0
67 7.293888 4.256047 14.10475305060691 115.0
68 2.604927 1.453533 11.460243745934083 25.0
69 0.506189 3.172160 13.32777762339359 57.0
70 1.504241 3.628109 9.344617609012298 65.0
71 3.981606 4.667067 7.677945647887893 82.0
72 1.243038 7.512125 9.651031191704796 102.0
73 7.029307 0.422708 12.891565741921756 52.0
74 9.965949 4.147380 10.38578287554153 94.0
75 1.513016 6.501265 5.859471781722156 52.0
