21 25
0 1.831963 2.518331 22.935604117061427
1 5.582833 8.505788 37.30197175318297
2 0.388512 6.788555 88.37627969340495
3 0.521103 9.144618 36.89977342189119
4 3.021198 5.660098 127.29366041779998
5 0.700852 4.517581 97.14501109151166
6 3.478370 2.112554 118.38078719068038
7 6.670397 0.643009 17.574339820069632
8 4.302146 0.267748 69.24713055880157
9 3.595833 1.691278 55.00490067392638
10 7.408417 6.287262 49.681357021614026
11 6.982047 1.870227 72.67195926500722
12 2.127809 6.659520 154.98325516552612
13 7.711227 0.690534 51.98380578939929
14 1.441822 9.780012 40.71129000487076
15 0.348981 3.273785 43.64741255794374
16 2.298343 5.931814 26.93231400235451
17 2.720369 2.300676 152.93971261702683
18 1.831474 5.741568 138.41415930205403
19 7.960774 2.532326 91.17437448188258
20 0.259148 1.439144 138.68817368680388
1 4.644879 6.929546 12.139786728118917 46.0
2 2.082153 8.947025 6.734179927873062 109.0
3 7.197294 5.677986 8.546315535582588 34.0
4 0.638303 4.605711 6.7058050795761 69.0
5 1.965248 7.620350 10.845563534580695 22.0
6 6.475938 4.093056 5.16818951504065 86.0
7 4.279870 4.187165 5.893598011099011 32.0
8 4.783591 5.721692 6.52676359150875 56.0
9 3.967176 5.132572 6.963927540561132 56.0
10 8.995478 6.265519 8.150600277162482 116.0
11 1.064386 0.775051 7.300795793391973 29.0
12 8.952374 3.784755 6.162976319303452 94.0
13 3.075727 0.783848 7.346403999889922 106.0
14 9.526323 1.036501 7.248769734050385 148.0
15 3.316174 9.785471 5.723946109337335 91.0
16 2.475644 7.961053 7.751876941811426 64.0
17 6.715017 4.557797 10.143541174382234 82.0
18 6.908078 3.912311 8.47403819324296 44.0
19 0.235783 7.546382 11.274346308255272 55.0
20 8.518022 2.201031 10.205230047023743 62.0
21 5.166732 4.993960 9.554853708875218 69.0
22 6.294087 9.446602 14.018427567123359 122.0
23 9.181125 1.077678 12.231498397797168 131.0
24 5.168294 3.148301 11.869106657362627 81.0
25 6.210250 4.163772 9.201496703536911 64.0
