21 50
0 9.298686 0.468212 86.6574788274591
1 6.778685 7.939314 194.64589907259148
2 2.774948 0.224533 306.515039218936
3 4.337864 1.024857 113.7437551436495
4 2.195905 7.155467 275.6062574640889
5 6.712837 2.599988 118.20760264025449
6 5.811883 4.724601 136.48724910800155
7 7.031825 7.675949 76.64837464079916
8 6.957913 3.519259 333.5148521308683
9 6.918949 2.856493 329.0053458396546
10 2.178183 5.980295 225.31236446142594
11 5.052975 2.973413 155.06321534544566
12 1.332270 6.523662 299.4137243568505
13 9.602195 9.049180 94.44529825437829
14 7.520929 7.513623 169.86794918548696
15 0.292662 6.819615 212.85393879325804
16 7.981835 7.071346 111.61817691988686
17 4.758930 0.756782 279.7839220412259
18 7.295880 9.096794 201.87969219518976
19 1.781640 9.491785 80.47385165827771
20 6.252261 8.494477 188.14911461750174
1 2.091773 2.064144 7.629331618928276 66.0
2 3.219078 9.123598 12.2203464496938 73.0
3 9.740093 0.176991 6.232307257532942 71.0
4 2.642857 6.659042 7.411757054401007 70.0
5 3.033484 4.821040 13.756732681851812 86.0
6 2.639337 8.086459 7.226100518309653 70.0
7 7.794453 3.971608 10.066033811484449 56.0
8 4.610121 7.396648 13.483699097885149 41.0
9 3.020788 2.131050 7.041727558408967 80.0
10 4.910271 3.313450 12.451022677306957 106.0
11 8.950665 2.892106 14.82971623895816 32.0
12 0.384796 3.709595 10.987836554669869 99.0
13 3.648888 7.680676 6.883801868768638 76.0
14 2.806389 5.430528 6.0633025553082245 37.0
15 7.172461 9.058650 11.339630575364344 89.0
16 3.925005 9.264233 7.652908535973214 121.0
17 1.122794 7.144083 14.382497683228692 86.0
18 8.387832 0.862887 11.248022155495013 75.0
19 7.321074 1.030689 14.42455915822223 94.0
20 7.521928 0.354558 6.7044182153908904 115.0
21 5.851729 0.161266 9.928107160510955 108.0
22 8.441017 3.646182 6.138334549331045 88.0
23 4.132873 3.051138 12.528628371344407 56.0
24 1.042830 7.153662 13.072762107542925 119.0
25 5.182188 5.953100 14.176061139154237 79.0
26 0.467111 4.132853 7.53083371235951 53.0
27 8.845206 0.851908 10.34361824968681 45.0
28 7.842448 2.494094 11.190229476110755 50.0
29 8.532584 0.648837 7.200154335525334 150.0
30 7.924622 5.705044 14.04914116757838 107.0
31 9.707487 1.849626 8.360975771919948 102.0
32 4.969278 0.830281 8.351553786207507 27.0
33 8.993709 3.357109 5.821690422776795 91.0
34 1.693167 6.314782 6.404109331464393 30.0
35 4.387798 9.215096 7.214976677749795 91.0
36 6.669340 0.239527 6.672060145364098 129.0
37 9.376362 5.110357 12.240781195232541 50.0
38 3.885709 3.509235 5.025253195978535 73.0
39 8.161494 4.928538 9.326368397629883 116.0
40 0.662897 3.343682 9.728631409097165 97.0
41 0.881639 1.130008 5.942919047728732 95.0
42 7.476535 9.726845 6.746891699680624 135.0
43 1.981916 5.318983 13.69477502483019 43.0
44 2.220939 0.514499 5.391971967844167 74.0
45 5.967821 0.145561 5.695448233989429 94.0
46 6.219544 5.675308 5.15578246927149 39.0
47 1.995187 1.188822 7.603215481128984 88.0
48 6.505589 0.988896 11.848656237811504 72.0
49 4.545931 8.198756 13.43732701821603 44.0
50 7.303678 8.933729 7.731547950495779 111.0
