21 25
0 4.303879 6.518390 133.47874770957242
1 0.321047 8.381396 179.30670275368178
2 7.394445 3.435657 47.019317464684
3 7.765008 2.027633 67.64504289812706
4 5.448358 0.478320 125.68985986952129
5 0.279702 4.577520 27.968069113293268
6 3.254043 4.145845 86.65326830949219
7 8.148056 8.706237 109.86500236148592
8 8.121221 7.028850 58.43114477145793
9 2.180536 7.899606 77.78509049606322
10 2.265394 7.412321 131.15508115567707
11 5.096277 8.856540 113.06341224676885
12 1.457944 0.083865 163.69616343523614
13 5.882035 5.732633 86.82239991005349
14 5.021083 7.188314 70.0846640722516
15 2.476627 9.324962 51.750629469444426
16 3.706704 2.797674 137.85196075236834
17 7.706358 1.101149 49.60929976364028
18 6.233331 5.471366 71.18767165871385
19 3.128782 1.681689 29.42531611151924
20 5.949686 3.408484 146.4009822148013
1 6.259209 9.203729 12.177844520706726 104.0
2 7.554329 4.407265 5.337296514463992 103.0
3 7.909966 5.675550 7.2812629659727115 44.0
4 1.436115 0.090502 13.436618949911455 29.0
5 3.575156 3.701509 13.363805395564764 38.0
6 7.502823 8.671433 7.44983787167441 122.0
7 2.558049 8.960767 9.06212159350131 71.0
8 8.755298 8.440084 10.022052365689378 48.0
9 4.693400 3.776381 5.876283311438955 32.0
10 5.628399 7.170027 14.230047101029182 25.0
11 3.101343 9.335102 5.778694598489885 34.0
12 9.967701 0.807701 12.361087579713393 41.0
13 0.436252 6.201032 10.09870442324068 94.0
14 6.279067 3.565033 12.454144774347078 58.0
15 7.882720 2.228753 7.8706915570956255 124.0
16 6.973517 4.141929 14.391152826751545 50.0
17 1.432482 4.527846 14.206171966093043 42.0
18 8.549194 9.342448 10.790386962158944 65.0
19 0.203397 9.985309 12.182743800247634 86.0
20 9.432950 3.778553 14.881467606980232 84.0
21 3.686818 6.935773 10.042304330849355 96.0
22 2.449985 6.244867 8.468858079626628 74.0
23 5.896541 1.205283 7.985927497393741 25.0
24 4.684952 0.589941 6.208625700986643 98.0
25 4.981664 0.313350 8.26321436257578 114.0
