21 100
0 9.511895 9.281970 275.1526516476109
1 2.098740 7.789559 478.5393715271576
2 2.076979 9.065856 306.65815267307914
3 1.695622 9.782344 491.78649129105946
4 0.574990 4.025372 129.71451314500558
5 2.349506 1.047254 147.22425912084813
6 1.841118 2.039603 324.84305418085296
7 2.117195 4.535142 132.93429307586345
8 8.764475 8.331451 609.768627334221
9 5.871794 6.374156 609.0889906797601
10 6.478967 6.400375 293.5913242866966
11 8.064758 6.254630 321.12244030677124
12 8.873955 6.099081 120.30600999170355
13 2.935498 8.368911 190.70956832849654
14 0.322673 6.975351 643.8067025544963
15 3.955151 9.834568 331.468130841765
16 6.257321 6.053891 264.432304020482
17 7.624127 8.334300 149.17536646231758
18 5.119747 9.319748 698.1418966016491
19 8.116644 5.694737 678.4008232689988
20 3.345121 0.466150 180.7068006218774
1 6.741991 5.186238 8.307167377510638 73.0
2 2.505753 8.859186 12.061451237587875 110.0
3 9.721380 1.270228 14.654347785685982 129.0
4 7.190638 5.593174 11.919056248098089 47.0
5 7.644384 3.669605 6.692549523720803 68.0
6 1.993549 5.709142 10.884870083312606 69.0
7 9.924235 0.867504 9.142446855826819 156.0
8 1.808223 2.859733 8.896782409651141 60.0
9 9.236415 2.130895 10.570281570444138 112.0
10 9.835084 3.191566 11.31892095485718 50.0
11 1.965463 6.092405 9.174047692630662 85.0
12 9.245457 9.589590 5.3480050935876955 63.0
13 4.426705 4.365205 7.3488873039949905 77.0
14 8.909338 2.543349 6.544667795683573 119.0
15 0.059942 2.254459 12.739808435304846 91.0
16 3.009499 6.801933 12.914419981729083 65.0
17 7.440697 5.515252 9.915421585879585 21.0
18 5.661119 7.162077 13.507388524583416 62.0
19 6.785480 2.851757 13.111643039592686 80.0
20 2.755251 4.429864 7.327765416040273 56.0
21 6.521362 4.748801 9.356023309215296 86.0
22 0.139006 6.445597 14.679661408265753 86.0
23 5.616305 1.947228 10.31810218807312 84.0
24 9.305330 4.852720 13.442420529702487 61.0
25 4.078124 9.140414 14.478834153500408 27.0
26 8.044287 6.043587 8.731611622054821 96.0
27 5.232819 7.289744 11.275612483477893 98.0
28 5.633177 9.659525 13.392957223140021 20.0
29 1.654949 4.542515 9.942187009195994 84.0
30 2.202874 1.714890 6.5648822934685835 76.0
31 6.796974 5.212373 14.329682932893142 97.0
32 8.516823 4.237671 9.086327926726586 111.0
33 0.727625 4.177943 5.300840398982408 40.0
34 1.399748 7.513106 11.872416355516508 54.0
35 7.029700 4.154999 12.359143757902423 54.0
36 1.942970 3.551062 13.540896523373863 45.0
37 8.903800 2.081975 12.070579282731073 61.0
38 9.996658 4.520105 14.896410076976059 32.0
39 4.029203 9.301988 5.80947950680169 119.0
40 9.372825 8.107327 10.666830202235625 132.0
41 8.442402 7.417112 6.332434733498532 33.0
