21 100
0 4.185782 7.814245 356.3610317627339
1 1.427591 1.258064 517.1288474113163
2 5.925377 2.019078 668.1354600314693
3 6.993549 2.900943 614.2179468674572
4 0.107604 1.033326 232.50156194953868
5 5.828752 7.145917 548.905529556559
6 8.846391 8.585812 87.41283721950622
7 5.872826 2.691053 416.59894351420365
8 3.310602 0.181392 654.690504006277
9 1.763945 2.301113 629.6801352060314
10 7.394820 6.801676 244.7754956712455
11 5.789441 6.137089 563.6668700456923
12 9.222268 7.211385 483.44141003617534
13 7.458374 7.835344 89.93761050927151
14 7.618094 9.800405 200.97692627029008
15 6.412313 1.803876 607.6295631542263
16 3.061941 3.540027 127.49989715531117
17 9.858982 0.055489 406.0569489018789
18 6.440971 9.966587 625.2700390716898
19 1.088815 2.269723 169.05649481514487
20 7.112504 9.935207 556.6487471065925
1 0.855535 2.985330 12.824427104574445 73.0
2 2.626260 4.166137 6.828255837408755 42.0
3 3.166722 4.390205 10.35006944579862 82.0
4 6.467250 0.561541 10.107276532257838 58.0
5 1.191881 2.256691 11.977914296305201 106.0
6 6.698631 0.414149 10.941260741035823 47.0
7 9.468076 4.157005 11.837508679574901 132.0
8 8.249494 7.086170 9.491818555620705 52.0
9 3.957410 4.661807 6.772826060212709 61.0
10 8.890046 1.572060 5.9446957124585955 85.0
11 2.501711 1.951987 12.718451367157554 89.0
12 5.112087 2.360693 14.825018139664948 45.0
13 2.007476 1.553058 13.777493489322525 64.0
14 2.327280 3.096292 7.611299893918769 60.0
15 3.822781 9.439784 5.68350924572436 73.0
16 3.031499 4.678316 13.263045363686365 44.0
17 2.425114 5.657758 13.476982874615537 127.0
18 8.844453 5.591835 13.055595837885338 78.0
19 0.047963 5.311703 7.682032241889662 138.0
20 6.153377 1.239844 7.054098130420618 76.0
21 7.568394 2.852007 14.36223972915987 94.0
22 1.653994 7.036470 14.074522024916462 114.0
23 7.009012 9.903488 7.475080375909937 56.0
24 4.122641 0.966421 13.385821981631132 109.0
25 4.565295 3.012687 10.578089163582804 90.0
26 2.538481 7.067005 13.4275027726185 75.0
27 4.964674 7.650568 11.888751779071544 102.0
28 9.427699 6.972151 8.616861334360237 57.0
29 9.203626 1.754979 6.24530560787179 63.0
30 0.068443 3.026407 7.922623655221088 138.0
31 1.194762 3.099941 8.904018231007864 114.0
32 7.704723 3.619876 10.332176424972879 105.0
33 8.757699 6.549176 10.428568461833558 98.0
34 9.211711 8.805662 12.055390775793056 98.0
35 1.860880 5.365088 6.454732213552605 102.0
36 0.045506 9.429274 12.657537277247432 171.0
37 8.217095 1.699500 6.173403066916057 84.0
38 6.465744 5.226107 11.62671310830449 29.0
39 1.602988 0.588385 6.033424329853685 42.0
40 6.192528 6.168282 7.629786344823869 19.0
41 3.601072 8.731009 11.13444432035108 116.0
42 3.235287 8.565747 8.472875941744238 77.0
43 6.381577 2.662986 9.192175468784612 31.0
44 5.537897 5.585203 6.967937383069659 71.0
45 4.417965 5.606340 13.44164084061876 53.0
46 8.611610 5.612727 7.2999187386260616 55.0
47 8.706281 6.316333 14.51520137307728 103.0
48 9.232603 7.463980 7.158767565816797 71.0
49 2.865509 8.444314 8.855472217098292 57.0
50 6.269642 4.726389 8.937991882435279 70.0
51 3.809402 6.315149 14.374971003666472 74.0
52 4.155663 2.026497 8.385205249962553 33.0
53 8.014649 0.621407 11.6489923352792 82.0
54 7.252603 9.617636 7.317839783212673 107.0
55 1.209792 3.445131 7.827169484116999 43.0
