21 100
0 9.678058 8.783232 123.27943500352322
1 3.856785 7.552887 655.7421278386737
2 5.211237 0.705939 308.025263076869
3 8.113335 8.540294 210.82724639200038
4 9.511738 9.679494 568.5798496565858
5 4.870880 6.783090 387.5789382738333
6 8.960002 0.052835 636.7799744406699
7 9.616327 3.510358 520.3163329979673
8 7.555826 2.702259 564.3089095271705
9 6.073907 2.167755 590.092442419035
10 5.928658 4.857400 325.3065667014473
11 7.753167 5.325773 145.45307741853222
12 3.601688 7.027576 395.6413172149781
13 1.948231 5.213372 272.8385408837587
14 8.783333 9.673828 145.25329802068325
15 9.444022 8.461391 214.56148065617407
16 8.457060 3.300807 471.8170649099893
17 6.014278 3.668297 401.074106052651
18 4.006746 4.127613 631.5281900239434
19 2.208591 3.518484 392.3625602651152
20 0.301575 2.767109 171.05225078934268
1 7.132305 9.917902 6.287260886068707 134.0
2 6.277468 4.688131 5.122137391719632 88.0
3 2.620161 2.351374 10.879782958200373 52.0
4 6.855886 8.548819 9.71622871762257 119.0
5 7.208774 4.609052 13.354339787707797 20.0
6 3.874592 0.810462 13.52750779142917 81.0
7 1.636628 5.822823 13.43675750287943 129.0
8 6.023834 0.419961 10.89232588146514 88.0
9 5.496651 5.467856 7.943980825853673 85.0
10 8.881352 3.953711 6.3998329881192575 51.0
11 8.768663 4.895631 7.121252628169744 77.0
12 7.622007 2.775410 10.237156672685128 93.0
13 9.023244 9.830598 8.403107099021446 55.0
14 6.293894 2.830352 5.560865403485382 63.0
15 6.910069 6.595469 14.800186432867207 46.0
16 5.597461 4.042375 9.25025843575224 75.0
17 6.513370 1.874929 9.281149489245376 65.0
18 8.730506 9.133531 6.180802002957159 37.0
19 4.226303 5.586391 9.397902093121647 83.0
20 7.682350 1.435078 10.49706263139399 65.0
21 0.195444 1.556942 8.96482799208259 146.0
22 2.245540 1.832072 14.595889066775104 126.0
23 7.379765 8.269374 8.365315596018839 103.0
24 2.252033 2.876416 14.087865165479224 115.0
25 3.737230 1.133385 11.896639597999261 118.0
26 6.830127 2.505893 6.689790636869719 90.0
27 6.029016 4.452134 8.17129701460374 62.0
28 5.281302 5.052260 8.315045257225316 84.0
29 4.282733 1.575196 7.717049667541696 43.0
30 7.882612 1.192802 11.129844906515212 77.0
31 8.170665 3.480073 9.462204106794703 81.0
32 5.235177 4.684035 10.647038792498975 82.0
33 5.355003 3.965683 5.157812556718668 56.0
34 3.817566 9.581306 6.046466535447747 116.0
35 9.552074 1.499916 13.734242291406165 83.0
36 1.016384 9.747518 11.976489247140904 80.0
37 3.056858 3.261924 10.466826799406963 87.0
38 1.579589 0.436623 8.346547368989572 116.0
39 1.531298 3.831623 12.747934019172039 88.0
40 3.313039 5.268527 6.831441225179687 31.0
41 4.965008 0.143166 14.270515162743724 96.0
42 7.774420 0.994024 5.200935078963392 86.0
43 4.595301 3.055722 10.06802267909008 85.0
44 6.046284 8.878034 14.160019295801543 116.0
45 4.630919 3.928897 10.239876339469264 88.0
46 0.070836 2.801584 14.52771909903179 139.0
47 7.408970 5.306013 8.089480774354513 56.0
48 7.485619 2.763972 9.268113252979315 70.0
49 9.271695 1.303185 12.32688746865023 111.0
50 2.345278 8.823769 11.198760878950534 128.0
51 2.803101 3.361662 11.934413147189211 53.0
52 8.571287 5.859959 9.512797419197735 88.0
53 6.623586 0.150876 9.104477379273284 106.0
