21 75
0 9.112273 4.927642 479.8289410096335
1 6.546914 6.588118 198.93242771277872
2 8.139225 3.173895 106.13710402750941
3 5.498950 4.588271 143.5728476118813
4 9.448955 7.730191 414.73960410898883
5 9.405239 0.001041 86.55821370873753
6 3.435033 7.467205 513.2436907254826
7 9.934051 0.443610 475.2485974131154
8 0.313014 7.050076 326.84290945108603
9 2.849965 2.954147 523.6842668203733
10 9.266398 3.061605 259.15740191354024
11 8.270634 4.113369 189.96576462758728
12 9.656071 7.340558 94.38651896950722
13 2.363053 2.775885 335.59503538463713
14 3.907621 1.475326 195.74656043306737
15 7.703526 0.454535 356.09328204475645
16 8.063443 5.842751 173.0761552804052
17 3.628430 3.562394 60.711193822205075
18 0.431022 3.077385 504.14099307876063
19 1.292585 9.836261 519.98319213789
20 3.078427 4.727618 309.98309100192455
1 7.303465 3.012478 10.328484178262565 19.0
2 5.171227 7.616479 6.514960656534143 110.0
3 0.062554 0.760717 11.153795748138169 57.0
4 2.074592 2.912519 10.680455257518359 93.0
5 3.714863 1.340990 13.427688262432358 113.0
6 5.974125 1.985497 11.499237107734524 71.0
7 5.454359 5.630195 10.99405974754513 21.0
8 9.326056 7.817412 12.116094856168713 23.0
9 8.406080 3.233676 13.41661522404627 88.0
10 9.292738 6.109606 13.127895329369725 47.0
11 3.688211 7.356181 7.776690393045641 65.0
12 1.952358 7.316642 6.358717669853635 65.0
13 0.918575 2.383379 14.855979701140768 60.0
14 0.394027 2.211160 11.423181526821747 117.0
15 2.219640 3.472454 13.853214314057942 94.0
16 6.938778 9.523105 13.323419994476405 98.0
17 6.484932 2.110005 13.067552908649104 38.0
18 7.139585 6.547486 8.831546573906063 92.0
19 2.870722 9.214177 8.806189524661363 137.0
20 9.460005 6.585585 8.797535109374756 63.0
21 0.555166 5.434130 9.092261909546847 119.0
22 8.571082 6.009525 9.735332499387063 121.0
23 1.064325 7.897138 7.889208223473268 146.0
24 3.826937 9.470405 13.88377822780218 57.0
25 1.130814 3.119675 13.869677427091935 111.0
26 5.580011 4.819025 11.3453198737084 29.0
27 0.475856 7.532369 6.892576606270274 127.0
28 2.135667 1.394431 9.631446947530206 110.0
29 9.915748 2.529694 9.469691609720837 48.0
30 3.605591 2.135389 9.322665999644324 74.0
31 6.002148 0.544369 12.319231731346747 77.0
32 1.658494 2.487080 8.604717590177488 93.0
33 2.654374 8.798079 12.646155618660904 101.0
34 9.034566 5.525095 7.096284821146005 102.0
35 8.012255 8.494571 10.395371496592615 45.0
36 2.110680 8.567421 13.429567192994224 98.0
37 3.928701 0.681762 6.6264602355877855 38.0
38 4.576946 4.993026 13.041759203776369 88.0
39 8.578900 8.403883 10.628176044995044 124.0
40 4.463431 9.709714 11.437095370378065 80.0
41 1.523558 0.043443 13.774593719894309 103.0
42 4.528740 1.999414 7.748513122666111 52.0
43 7.575812 6.664407 5.455515740732906 86.0
44 3.393845 7.491560 8.816795376593536 93.0
45 9.194101 6.999436 9.45625072423597 114.0
46 9.626949 5.196248 9.506082111481735 28.0
47 7.543805 1.285443 8.705053674318544 137.0
48 7.683328 0.198179 9.604033490776303 143.0
49 0.083521 6.717894 6.470343628768952 114.0
50 5.723274 8.095776 8.160958759050715 115.0
51 5.212465 7.833955 14.990747558806797 87.0
52 6.663198 9.141165 8.203066546548271 54.0
53 8.515717 1.240144 8.473819570826896 104.0
54 4.134191 7.094617 13.784013312450138 73.0
55 9.644027 8.597622 5.40396113901056 88.0
56 6.804332 1.167585 14.938179463331556 132.0
57 8.641065 1.333072 6.366608711571249 122.0
58 3.166998 6.216877 6.506148616487399 42.0
59 7.997478 6.560843 13.257780522729524 101.0
60 3.708437 7.191579 7.129598585665989 117.0
61 3.560280 3.335386 6.94895256592157 30.0
62 2.387827 1.104085 5.05517000330869 37.0
63 4.620828 0.071155 8.996101325699435 80.0
64 1.302264 4.704349 5.891553880284101 108.0
65 6.789049 7.025538 7.203052443133368 84.0
66 2.800126 2.001513 6.411958763998394 88.0
67 4.859493 9.463323 5.0491138280011345 78.0
68 1.142679 3.375210 8.889353423667067 79.0
69 0.703467 5.276870 5.092133464237781 69.0
70 0.469827 0.347494 10.292500896989619 106.0
71 3.874492 7.274159 12.634101883826588 101.0
72 1.515079 2.515558 13.378410681767065 49.0
73 8.607231 4.682077 10.378848261097733 80.0
74 8.732434 6.604709 10.890352871903463 72.0
75 1.242921 2.440871 14.627808227196244 98.0
