21 25
0 1.074426 0.311787 114.66747930744356
1 7.320043 0.484462 51.781809349616886
2 4.042166 0.904847 83.81895830458794
3 0.372747 0.761200 156.63665169861363
4 5.310522 6.741306 123.85027801023642
5 8.357922 5.101444 96.62380664325187
6 9.315395 8.076881 171.34959398693758
7 6.065487 0.726388 82.90892794165542
8 0.641119 1.617377 31.62538920910776
9 1.541080 8.414398 109.42854827811736
10 5.410555 6.221608 66.78097736175954
11 2.384702 0.587539 37.589972201176614
12 1.515678 7.102342 112.00292334048223
13 0.510837 8.546318 73.74246631921335
14 9.612531 3.290618 65.17935853743512
15 5.260287 0.686957 67.80015440376863
16 3.602405 2.580330 121.35613859428916
17 1.171419 7.644571 88.96630757450784
18 3.485177 1.544166 110.93711428526811
19 8.405772 8.795699 149.21651411726756
20 8.285472 6.763693 154.72508842147056
1 3.897142 7.600867 6.832466476175451 66.0
2 4.840574 9.962630 6.681528862923045 69.0
3 8.327255 5.481693 11.451861860147751 31.0
4 1.580007 9.868335 6.59016651985834 51.0
5 3.896091 6.990562 9.519134780880496 34.0
6 6.089943 6.280794 10.464331542171728 88.0
7 7.578101 7.605620 7.6038201364489115 83.0
8 3.383136 8.088938 9.144037677854666 84.0
9 6.151938 2.995667 6.449164491322668 85.0
10 1.379557 1.412225 13.045333438399831 38.0
11 3.682624 4.981962 6.822267589579796 79.0
12 3.992555 4.854043 13.937343806717802 61.0
13 2.626533 7.477733 9.382227700059953 60.0
14 6.398210 1.032305 7.512621069581485 21.0
15 6.273431 4.683682 12.54083378032739 59.0
16 7.795998 0.170574 14.754029386158582 133.0
17 2.284549 2.636573 7.51430711428335 87.0
18 0.133204 0.611804 6.4367385623951145 68.0
19 8.118266 1.713211 5.6866558819618485 130.0
20 0.480139 2.014357 9.901163958960648 72.0
21 8.703772 6.570082 11.554905170814195 28.0
22 8.295151 6.281873 10.894905790211503 37.0
23 4.175702 1.678287 11.862190366684814 16.0
24 4.370811 0.327640 10.458347861665324 88.0
25 4.673954 5.750368 8.481256461174045 69.0
